Frame,cL,yL,xL,AmpL,cR,yR,xR,AmpR,Time
2718,245.0,139.0,343.0,190.0,249.0,135.0,77.0,281.0,0.02718
2719,245.0,139.0,343.0,188.0,249.0,135.0,77.0,278.0,0.02719
2720,245.0,139.0,343.0,185.0,249.0,135.0,77.0,278.0,0.0272
2721,245.0,139.0,343.0,194.0,249.0,135.0,77.0,278.0,0.02721
2722,245.0,139.0,343.0,190.0,249.0,135.0,77.0,285.0,0.02722
2723,245.0,139.0,343.0,195.0,249.0,135.0,77.0,280.0,0.02723
2724,245.0,139.0,343.0,194.0,249.0,135.0,77.0,265.0,0.02724
2725,245.0,139.0,343.0,198.0,249.0,135.0,77.0,274.0,0.02725
2726,245.0,139.0,343.0,195.0,249.0,135.0,77.0,279.0,0.02726
2727,245.0,139.0,343.0,200.0,250.0,134.0,77.0,254.0,0.02727
2728,245.0,139.0,343.0,199.0,250.0,134.0,77.0,267.0,0.02728
2729,246.0,138.0,343.0,201.0,250.0,134.0,77.0,257.0,0.02729
2730,246.0,138.0,343.0,198.0,250.0,134.0,77.0,265.0,0.0273
2731,246.0,138.0,343.0,202.0,250.0,134.0,77.0,261.0,0.02731
2732,246.0,138.0,343.0,197.0,250.0,134.0,77.0,276.0,0.02732
2733,246.0,138.0,343.0,190.0,250.0,134.0,77.0,270.0,0.02733
2734,246.0,138.0,343.0,200.0,250.0,134.0,77.0,264.0,0.02734
2735,246.0,138.0,343.0,193.0,250.0,134.0,77.0,287.0,0.02735
2736,246.0,138.0,343.0,194.0,250.0,134.0,77.0,281.0,0.02736
2737,246.0,138.0,343.0,190.0,250.0,134.0,77.0,292.0,0.02737
2738,246.0,138.0,343.0,186.0,250.0,134.0,77.0,277.0,0.02738
2739,246.0,138.0,343.0,185.0,250.0,134.0,77.0,278.0,0.02739
2740,246.0,138.0,343.0,187.0,250.0,134.0,77.0,275.0,0.0274
2741,246.0,138.0,343.0,187.0,250.0,134.0,77.0,274.0,0.02741
2742,246.0,138.0,343.0,184.0,250.0,134.0,77.0,280.0,0.02742
2743,246.0,138.0,343.0,178.0,250.0,134.0,77.0,267.0,0.02743
2744,246.0,138.0,343.0,175.0,250.0,134.0,77.0,276.0,0.02744
2745,246.0,138.0,343.0,182.0,250.0,134.0,77.0,268.0,0.02745
2746,246.0,138.0,343.0,175.0,250.0,134.0,77.0,270.0,0.02746
2747,246.0,138.0,343.0,209.0,250.0,134.0,77.0,263.0,0.02747
2748,246.0,138.0,343.0,195.0,250.0,134.0,76.0,258.0,0.02748
2749,246.0,138.0,343.0,193.0,250.0,134.0,77.0,264.0,0.02749
2750,246.0,138.0,343.0,193.0,250.0,134.0,76.0,252.0,0.0275
2751,246.0,138.0,343.0,182.0,250.0,134.0,77.0,239.0,0.02751
2752,246.0,138.0,343.0,183.0,250.0,134.0,77.0,257.0,0.02752
2753,246.0,138.0,343.0,188.0,250.0,134.0,76.0,234.0,0.02753
2754,246.0,138.0,343.0,188.0,250.0,134.0,76.0,233.0,0.02754
2755,246.0,138.0,343.0,190.0,250.0,134.0,76.0,239.0,0.02755
2756,246.0,138.0,343.0,187.0,250.0,134.0,76.0,239.0,0.02756
2757,246.0,138.0,343.0,193.0,250.0,134.0,76.0,249.0,0.02757
2758,246.0,138.0,343.0,191.0,250.0,134.0,76.0,225.0,0.02758
2759,246.0,138.0,343.0,195.0,251.0,133.0,76.0,237.0,0.02759
2760,246.0,138.0,343.0,192.0,251.0,133.0,76.0,238.0,0.0276
2761,246.0,138.0,343.0,195.0,251.0,133.0,76.0,234.0,0.02761
2762,246.0,138.0,343.0,193.0,251.0,133.0,76.0,234.0,0.02762
2763,246.0,138.0,343.0,196.0,251.0,133.0,76.0,233.0,0.02763
2764,246.0,138.0,343.0,194.0,251.0,133.0,76.0,262.0,0.02764
2765,247.0,137.0,344.0,195.0,251.0,133.0,76.0,248.0,0.02765
2766,247.0,137.0,344.0,192.0,251.0,133.0,76.0,241.0,0.02766
2767,247.0,137.0,344.0,194.0,251.0,133.0,76.0,261.0,0.02767
2768,247.0,137.0,344.0,193.0,251.0,133.0,76.0,261.0,0.02768
2769,247.0,137.0,344.0,191.0,251.0,133.0,76.0,245.0,0.02769
2770,247.0,137.0,344.0,189.0,251.0,133.0,76.0,254.0,0.0277
2771,247.0,137.0,344.0,186.0,251.0,133.0,76.0,253.0,0.02771
2772,247.0,137.0,344.0,186.0,251.0,133.0,76.0,236.0,0.02772
2773,247.0,137.0,344.0,184.0,251.0,133.0,76.0,265.0,0.02773
2774,247.0,137.0,344.0,182.0,251.0,133.0,76.0,266.0,0.02774
2775,247.0,137.0,344.0,176.0,251.0,133.0,76.0,250.0,0.02775
2776,247.0,137.0,344.0,174.0,251.0,133.0,76.0,269.0,0.02776
2777,247.0,137.0,344.0,169.0,251.0,133.0,76.0,246.0,0.02777
2778,247.0,137.0,344.0,177.0,251.0,133.0,76.0,244.0,0.02778
2779,247.0,137.0,344.0,167.0,251.0,133.0,76.0,238.0,0.02779
2780,247.0,137.0,344.0,165.0,251.0,133.0,76.0,238.0,0.0278
2781,247.0,137.0,344.0,150.0,251.0,133.0,76.0,245.0,0.02781
2782,247.0,137.0,344.0,164.0,251.0,133.0,76.0,238.0,0.02782
2783,247.0,137.0,344.0,161.0,251.0,133.0,76.0,246.0,0.02783
2784,247.0,137.0,344.0,161.0,251.0,133.0,76.0,245.0,0.02784
2785,247.0,137.0,344.0,154.0,251.0,133.0,76.0,244.0,0.02785
2786,247.0,137.0,344.0,152.0,251.0,133.0,76.0,245.0,0.02786
2787,247.0,137.0,344.0,148.0,251.0,133.0,76.0,242.0,0.02787
2788,247.0,137.0,344.0,150.0,251.0,133.0,76.0,246.0,0.02788
2789,247.0,137.0,344.0,168.0,251.0,133.0,76.0,242.0,0.02789
2790,247.0,137.0,344.0,169.0,251.0,133.0,76.0,246.0,0.0279
2791,247.0,137.0,344.0,168.0,251.0,133.0,76.0,245.0,0.02791
2792,247.0,137.0,344.0,168.0,251.0,133.0,76.0,244.0,0.02792
2793,247.0,137.0,344.0,172.0,251.0,133.0,76.0,240.0,0.02793
2794,247.0,137.0,344.0,176.0,251.0,133.0,76.0,226.0,0.02794
2795,247.0,137.0,344.0,173.0,252.0,132.0,76.0,233.0,0.02795
2796,247.0,137.0,344.0,173.0,252.0,132.0,76.0,206.0,0.02796
2797,247.0,137.0,344.0,179.0,252.0,132.0,76.0,242.0,0.02797
2798,247.0,137.0,344.0,174.0,252.0,132.0,76.0,232.0,0.02798
2799,247.0,137.0,344.0,181.0,252.0,132.0,76.0,227.0,0.02799
2800,247.0,137.0,344.0,181.0,252.0,132.0,76.0,233.0,0.028
2801,248.0,136.0,344.0,171.0,252.0,132.0,76.0,223.0,0.02801
2802,248.0,136.0,344.0,170.0,252.0,132.0,76.0,220.0,0.02802
2803,248.0,136.0,344.0,172.0,252.0,132.0,76.0,221.0,0.02803
2804,248.0,136.0,344.0,168.0,252.0,132.0,76.0,237.0,0.02804
2805,248.0,136.0,344.0,170.0,252.0,132.0,76.0,204.0,0.02805
2806,248.0,136.0,344.0,166.0,252.0,132.0,76.0,226.0,0.02806
2807,248.0,136.0,344.0,161.0,252.0,132.0,76.0,234.0,0.02807
2808,248.0,136.0,344.0,167.0,252.0,132.0,76.0,244.0,0.02808
2809,248.0,136.0,344.0,162.0,252.0,132.0,76.0,222.0,0.02809
2810,248.0,136.0,344.0,143.0,252.0,132.0,76.0,215.0,0.0281
2811,248.0,136.0,344.0,141.0,252.0,132.0,76.0,220.0,0.02811
2812,248.0,136.0,344.0,136.0,252.0,132.0,76.0,221.0,0.02812
2813,248.0,136.0,344.0,141.0,252.0,132.0,76.0,218.0,0.02813
2814,248.0,136.0,344.0,137.0,252.0,132.0,76.0,220.0,0.02814
2815,248.0,136.0,344.0,142.0,252.0,132.0,76.0,214.0,0.02815
2816,248.0,136.0,344.0,135.0,252.0,132.0,75.0,216.0,0.02816
2817,248.0,136.0,344.0,132.0,252.0,132.0,75.0,211.0,0.02817
2818,248.0,136.0,344.0,150.0,252.0,132.0,75.0,216.0,0.02818
2819,248.0,136.0,344.0,147.0,252.0,132.0,75.0,214.0,0.02819
2820,248.0,136.0,344.0,147.0,252.0,132.0,75.0,212.0,0.0282
2821,248.0,136.0,344.0,133.0,252.0,132.0,75.0,212.0,0.02821
2822,248.0,136.0,344.0,133.0,252.0,132.0,75.0,199.0,0.02822
2823,248.0,136.0,344.0,148.0,252.0,132.0,75.0,202.0,0.02823
2824,248.0,136.0,344.0,150.0,252.0,132.0,75.0,185.0,0.02824
2825,248.0,136.0,344.0,138.0,252.0,132.0,75.0,216.0,0.02825
2826,248.0,136.0,344.0,132.0,252.0,132.0,75.0,187.0,0.02826
2827,248.0,136.0,344.0,136.0,252.0,132.0,75.0,203.0,0.02827
2828,248.0,136.0,344.0,139.0,252.0,132.0,75.0,202.0,0.02828
2829,248.0,136.0,344.0,149.0,252.0,132.0,75.0,214.0,0.02829
2830,248.0,136.0,344.0,139.0,253.0,131.0,75.0,204.0,0.0283
2831,248.0,136.0,344.0,162.0,253.0,131.0,75.0,198.0,0.02831
2832,248.0,136.0,344.0,146.0,253.0,131.0,75.0,206.0,0.02832
2833,248.0,136.0,344.0,146.0,253.0,131.0,75.0,212.0,0.02833
2834,248.0,136.0,344.0,146.0,253.0,131.0,75.0,192.0,0.02834
2835,248.0,136.0,344.0,152.0,253.0,131.0,75.0,193.0,0.02835
2836,248.0,136.0,344.0,154.0,253.0,131.0,75.0,222.0,0.02836
2837,249.0,135.0,344.0,150.0,253.0,131.0,75.0,184.0,0.02837
2838,249.0,135.0,344.0,151.0,253.0,131.0,75.0,214.0,0.02838
2839,249.0,135.0,344.0,150.0,253.0,131.0,75.0,212.0,0.02839
2840,249.0,135.0,344.0,149.0,253.0,131.0,75.0,217.0,0.0284
2841,249.0,135.0,344.0,129.0,253.0,131.0,75.0,215.0,0.02841
2842,249.0,135.0,344.0,143.0,253.0,131.0,75.0,201.0,0.02842
2843,249.0,135.0,344.0,127.0,253.0,131.0,75.0,197.0,0.02843
2844,249.0,135.0,344.0,143.0,253.0,131.0,75.0,213.0,0.02844
2845,249.0,135.0,344.0,140.0,253.0,131.0,75.0,205.0,0.02845
2846,249.0,135.0,344.0,138.0,253.0,131.0,75.0,206.0,0.02846
2847,249.0,135.0,344.0,120.0,253.0,131.0,75.0,185.0,0.02847
2848,249.0,135.0,344.0,136.0,253.0,131.0,75.0,192.0,0.02848
2849,249.0,135.0,344.0,135.0,253.0,131.0,75.0,178.0,0.02849
2850,249.0,135.0,344.0,137.0,253.0,131.0,75.0,201.0,0.0285
2851,249.0,135.0,344.0,136.0,253.0,131.0,75.0,204.0,0.02851
2852,249.0,135.0,344.0,128.0,253.0,131.0,75.0,192.0,0.02852
2853,249.0,135.0,344.0,131.0,253.0,131.0,75.0,204.0,0.02853
2854,249.0,135.0,344.0,131.0,253.0,131.0,75.0,202.0,0.02854
2855,249.0,135.0,344.0,125.0,253.0,131.0,75.0,199.0,0.02855
2856,249.0,135.0,344.0,125.0,253.0,131.0,75.0,211.0,0.02856
2857,249.0,135.0,344.0,128.0,253.0,131.0,75.0,203.0,0.02857
2858,249.0,135.0,344.0,131.0,253.0,131.0,75.0,204.0,0.02858
2859,249.0,135.0,344.0,130.0,253.0,131.0,75.0,182.0,0.02859
2860,249.0,135.0,344.0,133.0,254.0,130.0,75.0,187.0,0.0286
2861,249.0,135.0,344.0,130.0,253.0,131.0,75.0,188.0,0.02861
2862,249.0,135.0,344.0,143.0,253.0,131.0,75.0,191.0,0.02862
2863,249.0,135.0,344.0,129.0,254.0,130.0,75.0,182.0,0.02863
2864,249.0,135.0,344.0,139.0,254.0,130.0,75.0,196.0,0.02864
2865,249.0,135.0,344.0,132.0,254.0,130.0,75.0,167.0,0.02865
2866,249.0,135.0,344.0,136.0,254.0,130.0,75.0,164.0,0.02866
2867,249.0,135.0,344.0,136.0,254.0,130.0,75.0,176.0,0.02867
2868,249.0,135.0,344.0,132.0,254.0,130.0,75.0,173.0,0.02868
2869,249.0,135.0,344.0,136.0,254.0,130.0,75.0,193.0,0.02869
2870,249.0,135.0,344.0,126.0,254.0,130.0,75.0,178.0,0.0287
2871,249.0,135.0,344.0,141.0,254.0,130.0,75.0,173.0,0.02871
2872,249.0,135.0,344.0,139.0,254.0,130.0,75.0,180.0,0.02872
2873,249.0,135.0,344.0,144.0,254.0,130.0,75.0,173.0,0.02873
2874,250.0,134.0,344.0,145.0,254.0,130.0,75.0,180.0,0.02874
2875,250.0,134.0,344.0,143.0,254.0,130.0,75.0,183.0,0.02875
2876,250.0,134.0,344.0,119.0,254.0,130.0,75.0,179.0,0.02876
2877,250.0,134.0,344.0,122.0,254.0,130.0,74.0,197.0,0.02877
2878,250.0,134.0,344.0,137.0,254.0,130.0,75.0,190.0,0.02878
2879,250.0,134.0,344.0,136.0,254.0,130.0,75.0,187.0,0.02879
2880,250.0,134.0,344.0,125.0,254.0,130.0,75.0,181.0,0.0288
2881,250.0,134.0,344.0,124.0,254.0,130.0,75.0,187.0,0.02881
2882,250.0,134.0,344.0,136.0,254.0,130.0,75.0,196.0,0.02882
2883,250.0,134.0,344.0,121.0,254.0,130.0,74.0,188.0,0.02883
2884,250.0,134.0,344.0,119.0,254.0,130.0,74.0,181.0,0.02884
2885,250.0,134.0,344.0,121.0,254.0,130.0,74.0,177.0,0.02885
2886,250.0,134.0,344.0,120.0,254.0,130.0,74.0,184.0,0.02886
2887,250.0,134.0,344.0,119.0,254.0,130.0,74.0,182.0,0.02887
2888,250.0,134.0,344.0,119.0,254.0,130.0,74.0,173.0,0.02888
2889,250.0,134.0,344.0,113.0,254.0,130.0,74.0,164.0,0.02889
2890,250.0,134.0,344.0,127.0,254.0,130.0,74.0,174.0,0.0289
2891,250.0,134.0,344.0,128.0,254.0,130.0,74.0,167.0,0.02891
2892,250.0,134.0,344.0,125.0,254.0,130.0,74.0,170.0,0.02892
2893,250.0,134.0,344.0,117.0,254.0,130.0,74.0,156.0,0.02893
2894,250.0,134.0,344.0,113.0,254.0,130.0,74.0,167.0,0.02894
2895,250.0,134.0,344.0,115.0,254.0,130.0,74.0,169.0,0.02895
2896,250.0,134.0,344.0,116.0,254.0,130.0,74.0,168.0,0.02896
2897,250.0,134.0,344.0,116.0,254.0,130.0,74.0,158.0,0.02897
2898,250.0,134.0,344.0,116.0,254.0,130.0,74.0,151.0,0.02898
2899,250.0,134.0,344.0,116.0,254.0,130.0,74.0,186.0,0.02899
2900,250.0,134.0,344.0,134.0,254.0,130.0,74.0,164.0,0.029
2901,250.0,134.0,344.0,135.0,255.0,129.0,74.0,151.0,0.02901
2902,250.0,134.0,344.0,137.0,255.0,129.0,74.0,177.0,0.02902
2903,250.0,134.0,344.0,130.0,255.0,129.0,74.0,164.0,0.02903
2904,250.0,134.0,344.0,135.0,255.0,129.0,74.0,156.0,0.02904
2905,250.0,134.0,344.0,134.0,255.0,129.0,74.0,164.0,0.02905
2906,250.0,134.0,344.0,138.0,255.0,129.0,74.0,177.0,0.02906
2907,250.0,134.0,344.0,133.0,255.0,129.0,74.0,184.0,0.02907
2908,250.0,134.0,344.0,134.0,255.0,129.0,74.0,195.0,0.02908
2909,250.0,134.0,344.0,138.0,255.0,129.0,74.0,173.0,0.02909
2910,250.0,134.0,344.0,132.0,255.0,129.0,74.0,167.0,0.0291
2911,251.0,133.0,344.0,134.0,255.0,129.0,74.0,156.0,0.02911
2912,251.0,133.0,344.0,141.0,255.0,129.0,74.0,163.0,0.02912
2913,251.0,133.0,344.0,138.0,255.0,129.0,74.0,157.0,0.02913
2914,251.0,133.0,344.0,137.0,255.0,129.0,74.0,172.0,0.02914
2915,251.0,133.0,344.0,141.0,255.0,129.0,74.0,150.0,0.02915
2916,251.0,133.0,344.0,141.0,255.0,129.0,74.0,145.0,0.02916
2917,251.0,133.0,344.0,136.0,255.0,129.0,74.0,162.0,0.02917
2918,251.0,133.0,344.0,135.0,255.0,129.0,74.0,165.0,0.02918
2919,251.0,133.0,344.0,116.0,255.0,129.0,74.0,157.0,0.02919
2920,251.0,133.0,344.0,133.0,255.0,129.0,74.0,164.0,0.0292
2921,251.0,133.0,344.0,115.0,255.0,129.0,74.0,163.0,0.02921
2922,251.0,133.0,344.0,115.0,255.0,129.0,74.0,157.0,0.02922
2923,251.0,133.0,344.0,117.0,255.0,129.0,74.0,165.0,0.02923
2924,251.0,133.0,344.0,119.0,255.0,129.0,74.0,176.0,0.02924
2925,251.0,133.0,344.0,93.0,255.0,129.0,74.0,161.0,0.02925
2926,251.0,133.0,344.0,111.0,255.0,129.0,74.0,149.0,0.02926
2927,251.0,133.0,344.0,94.0,255.0,129.0,74.0,150.0,0.02927
2928,251.0,133.0,344.0,100.0,255.0,129.0,74.0,153.0,0.02928
2929,251.0,133.0,344.0,100.0,255.0,129.0,74.0,138.0,0.02929
2930,251.0,133.0,344.0,113.0,255.0,129.0,74.0,157.0,0.0293
2931,251.0,133.0,344.0,111.0,255.0,129.0,74.0,140.0,0.02931
2932,251.0,133.0,344.0,112.0,255.0,129.0,74.0,156.0,0.02932
2933,251.0,133.0,344.0,108.0,255.0,129.0,74.0,141.0,0.02933
2934,251.0,133.0,344.0,109.0,256.0,128.0,74.0,146.0,0.02934
2935,251.0,133.0,344.0,123.0,255.0,129.0,74.0,147.0,0.02935
2936,251.0,133.0,344.0,109.0,256.0,128.0,74.0,141.0,0.02936
2937,251.0,133.0,344.0,112.0,256.0,128.0,74.0,148.0,0.02937
2938,251.0,133.0,344.0,122.0,256.0,128.0,74.0,144.0,0.02938
2939,251.0,133.0,344.0,124.0,256.0,128.0,74.0,150.0,0.02939
2940,251.0,133.0,344.0,126.0,256.0,128.0,74.0,162.0,0.0294
2941,251.0,133.0,344.0,128.0,256.0,128.0,74.0,150.0,0.02941
2942,251.0,133.0,344.0,131.0,256.0,128.0,74.0,147.0,0.02942
2943,251.0,133.0,344.0,126.0,256.0,128.0,74.0,138.0,0.02943
2944,251.0,133.0,344.0,127.0,256.0,128.0,74.0,158.0,0.02944
2945,251.0,133.0,344.0,129.0,256.0,128.0,73.0,153.0,0.02945
2946,251.0,133.0,344.0,130.0,256.0,128.0,73.0,162.0,0.02946
2947,251.0,133.0,344.0,125.0,256.0,128.0,74.0,167.0,0.02947
2948,251.0,133.0,344.0,131.0,256.0,128.0,73.0,164.0,0.02948
2949,252.0,132.0,344.0,130.0,256.0,128.0,73.0,155.0,0.02949
2950,252.0,132.0,344.0,131.0,256.0,128.0,73.0,159.0,0.0295
2951,252.0,132.0,344.0,127.0,256.0,128.0,73.0,155.0,0.02951
2952,252.0,132.0,344.0,127.0,256.0,128.0,73.0,164.0,0.02952
2953,252.0,132.0,344.0,125.0,256.0,128.0,73.0,161.0,0.02953
2954,252.0,132.0,344.0,129.0,256.0,128.0,73.0,160.0,0.02954
2955,252.0,132.0,344.0,130.0,256.0,128.0,73.0,156.0,0.02955
2956,252.0,132.0,344.0,130.0,256.0,128.0,73.0,150.0,0.02956
2957,252.0,132.0,344.0,124.0,256.0,128.0,73.0,142.0,0.02957
2958,252.0,132.0,344.0,125.0,256.0,128.0,73.0,153.0,0.02958
2959,252.0,132.0,344.0,120.0,256.0,128.0,73.0,140.0,0.02959
2960,252.0,132.0,344.0,125.0,256.0,128.0,73.0,131.0,0.0296
2961,252.0,132.0,344.0,121.0,256.0,128.0,73.0,129.0,0.02961
2962,252.0,132.0,344.0,121.0,256.0,128.0,73.0,145.0,0.02962
2963,252.0,132.0,344.0,126.0,256.0,128.0,73.0,136.0,0.02963
2964,252.0,132.0,344.0,104.0,256.0,128.0,73.0,134.0,0.02964
2965,252.0,132.0,344.0,86.0,256.0,128.0,73.0,128.0,0.02965
2966,252.0,132.0,344.0,94.0,256.0,128.0,73.0,136.0,0.02966
2967,252.0,132.0,345.0,91.0,256.0,128.0,73.0,133.0,0.02967
2968,252.0,132.0,344.0,93.0,256.0,128.0,73.0,130.0,0.02968
2969,252.0,132.0,344.0,104.0,256.0,128.0,73.0,130.0,0.02969
2970,252.0,132.0,345.0,90.0,256.0,128.0,73.0,131.0,0.0297
2971,252.0,132.0,344.0,90.0,256.0,128.0,73.0,143.0,0.02971
2972,252.0,132.0,344.0,101.0,256.0,128.0,73.0,143.0,0.02972
2973,252.0,132.0,345.0,88.0,257.0,127.0,73.0,136.0,0.02973
2974,252.0,132.0,345.0,116.0,257.0,127.0,73.0,153.0,0.02974
2975,252.0,132.0,345.0,117.0,256.0,128.0,73.0,140.0,0.02975
2976,252.0,132.0,345.0,113.0,257.0,127.0,73.0,145.0,0.02976
2977,252.0,132.0,345.0,118.0,257.0,127.0,73.0,151.0,0.02977
2978,252.0,132.0,345.0,120.0,257.0,127.0,73.0,139.0,0.02978
2979,252.0,132.0,345.0,120.0,257.0,127.0,73.0,133.0,0.02979
2980,252.0,132.0,345.0,122.0,257.0,127.0,73.0,160.0,0.0298
2981,252.0,132.0,345.0,122.0,257.0,127.0,73.0,146.0,0.02981
2982,252.0,132.0,345.0,120.0,257.0,127.0,73.0,151.0,0.02982
2983,252.0,132.0,345.0,117.0,257.0,127.0,73.0,134.0,0.02983
2984,252.0,132.0,345.0,123.0,257.0,127.0,73.0,141.0,0.02984
2985,252.0,132.0,345.0,122.0,257.0,127.0,73.0,127.0,0.02985
2986,253.0,131.0,345.0,121.0,257.0,127.0,73.0,137.0,0.02986
2987,252.0,132.0,345.0,121.0,257.0,127.0,73.0,131.0,0.02987
2988,252.0,132.0,345.0,122.0,257.0,127.0,73.0,135.0,0.02988
2989,253.0,131.0,345.0,120.0,257.0,127.0,73.0,131.0,0.02989
2990,253.0,131.0,345.0,113.0,257.0,127.0,73.0,130.0,0.0299
2991,253.0,131.0,345.0,120.0,257.0,127.0,73.0,135.0,0.02991
2992,253.0,131.0,345.0,109.0,257.0,127.0,73.0,132.0,0.02992
2993,253.0,131.0,345.0,119.0,257.0,127.0,73.0,122.0,0.02993
2994,253.0,131.0,345.0,118.0,257.0,127.0,73.0,132.0,0.02994
2995,253.0,131.0,345.0,111.0,257.0,127.0,73.0,123.0,0.02995
2996,253.0,131.0,345.0,109.0,257.0,127.0,73.0,126.0,0.02996
2997,253.0,131.0,345.0,99.0,257.0,127.0,73.0,125.0,0.02997
2998,253.0,131.0,345.0,114.0,257.0,127.0,73.0,131.0,0.02998
2999,253.0,131.0,345.0,97.0,257.0,127.0,73.0,120.0,0.02999
3000,253.0,131.0,345.0,100.0,257.0,127.0,73.0,128.0,0.03
3001,253.0,131.0,345.0,96.0,257.0,127.0,73.0,126.0,0.03001
3002,253.0,131.0,345.0,98.0,257.0,127.0,73.0,125.0,0.03002
3003,253.0,131.0,345.0,92.0,257.0,127.0,73.0,127.0,0.03003
3004,253.0,131.0,345.0,84.0,257.0,127.0,73.0,132.0,0.03004
3005,253.0,131.0,345.0,84.0,257.0,127.0,73.0,133.0,0.03005
3006,253.0,131.0,345.0,81.0,257.0,127.0,73.0,129.0,0.03006
3007,253.0,131.0,345.0,82.0,257.0,127.0,73.0,131.0,0.03007
3008,253.0,131.0,345.0,84.0,258.0,126.0,73.0,124.0,0.03008
3009,253.0,131.0,345.0,86.0,257.0,127.0,73.0,130.0,0.03009
3010,253.0,131.0,345.0,94.0,258.0,126.0,73.0,130.0,0.0301
3011,253.0,131.0,345.0,81.0,258.0,126.0,73.0,122.0,0.03011
3012,253.0,131.0,345.0,80.0,258.0,126.0,73.0,129.0,0.03012
3013,253.0,131.0,345.0,95.0,258.0,126.0,72.0,129.0,0.03013
3014,253.0,131.0,345.0,96.0,258.0,126.0,73.0,125.0,0.03014
3015,253.0,131.0,345.0,96.0,258.0,126.0,72.0,126.0,0.03015
3016,253.0,131.0,345.0,96.0,258.0,126.0,73.0,125.0,0.03016
3017,253.0,131.0,345.0,96.0,258.0,126.0,73.0,122.0,0.03017
3018,253.0,131.0,345.0,94.0,258.0,126.0,72.0,120.0,0.03018
3019,253.0,131.0,345.0,107.0,258.0,126.0,72.0,117.0,0.03019
3020,253.0,131.0,345.0,109.0,258.0,126.0,72.0,115.0,0.0302
3021,253.0,131.0,345.0,110.0,258.0,126.0,72.0,124.0,0.03021
3022,253.0,131.0,345.0,107.0,258.0,126.0,72.0,133.0,0.03022
3023,253.0,131.0,345.0,108.0,258.0,126.0,72.0,115.0,0.03023
3024,253.0,131.0,345.0,107.0,258.0,126.0,72.0,126.0,0.03024
3025,253.0,131.0,345.0,103.0,258.0,126.0,72.0,121.0,0.03025
3026,253.0,131.0,345.0,107.0,258.0,126.0,72.0,121.0,0.03026
3027,254.0,130.0,345.0,101.0,258.0,126.0,72.0,117.0,0.03027
3028,254.0,130.0,345.0,107.0,258.0,126.0,72.0,142.0,0.03028
3029,254.0,130.0,345.0,107.0,258.0,126.0,72.0,101.0,0.03029
3030,254.0,130.0,345.0,104.0,258.0,126.0,72.0,138.0,0.0303
3031,254.0,130.0,345.0,102.0,258.0,126.0,72.0,107.0,0.03031
3032,254.0,130.0,345.0,85.0,258.0,126.0,72.0,121.0,0.03032
3033,254.0,130.0,345.0,101.0,258.0,126.0,72.0,126.0,0.03033
3034,254.0,130.0,345.0,89.0,258.0,126.0,72.0,106.0,0.03034
3035,254.0,130.0,345.0,86.0,258.0,126.0,72.0,114.0,0.03035
3036,254.0,130.0,345.0,92.0,258.0,126.0,72.0,126.0,0.03036
3037,254.0,130.0,345.0,92.0,258.0,126.0,72.0,126.0,0.03037
3038,254.0,130.0,345.0,88.0,258.0,126.0,72.0,125.0,0.03038
3039,254.0,130.0,345.0,87.0,258.0,126.0,72.0,104.0,0.03039
3040,254.0,130.0,345.0,88.0,258.0,126.0,72.0,122.0,0.0304
3041,254.0,130.0,345.0,87.0,258.0,126.0,72.0,124.0,0.03041
3042,254.0,130.0,345.0,91.0,258.0,126.0,72.0,117.0,0.03042
3043,254.0,130.0,345.0,73.0,258.0,126.0,72.0,135.0,0.03043
3044,254.0,130.0,345.0,73.0,258.0,126.0,72.0,132.0,0.03044
3045,254.0,130.0,345.0,71.0,258.0,126.0,72.0,122.0,0.03045
3046,254.0,130.0,345.0,71.0,259.0,125.0,72.0,131.0,0.03046
3047,254.0,130.0,345.0,73.0,258.0,126.0,72.0,129.0,0.03047
3048,254.0,130.0,345.0,74.0,258.0,126.0,72.0,137.0,0.03048
3049,254.0,130.0,345.0,72.0,259.0,125.0,72.0,112.0,0.03049
3050,254.0,130.0,345.0,87.0,259.0,125.0,72.0,125.0,0.0305
3051,254.0,130.0,345.0,83.0,258.0,126.0,72.0,128.0,0.03051
3052,254.0,130.0,345.0,84.0,259.0,125.0,72.0,118.0,0.03052
3053,254.0,130.0,345.0,82.0,259.0,125.0,72.0,117.0,0.03053
3054,254.0,130.0,345.0,85.0,259.0,125.0,72.0,112.0,0.03054
3055,254.0,130.0,345.0,85.0,259.0,125.0,72.0,122.0,0.03055
3056,254.0,130.0,345.0,83.0,259.0,125.0,72.0,133.0,0.03056
3057,254.0,130.0,345.0,83.0,259.0,125.0,72.0,96.0,0.03057
3058,254.0,130.0,345.0,67.0,259.0,125.0,72.0,114.0,0.03058
3059,254.0,130.0,345.0,82.0,259.0,125.0,72.0,125.0,0.03059
3060,254.0,130.0,345.0,85.0,259.0,125.0,72.0,125.0,0.0306
3061,254.0,130.0,345.0,98.0,259.0,125.0,72.0,107.0,0.03061
3062,254.0,130.0,345.0,82.0,259.0,125.0,72.0,99.0,0.03062
3063,254.0,130.0,345.0,69.0,259.0,125.0,72.0,96.0,0.03063
3064,254.0,130.0,345.0,71.0,259.0,125.0,72.0,109.0,0.03064
3065,255.0,129.0,345.0,71.0,259.0,125.0,72.0,112.0,0.03065
3066,255.0,129.0,345.0,80.0,259.0,125.0,72.0,124.0,0.03066
