,Frame,X,Y,Z
4588,2294,0.022693564,-0.031645748,0.5838102
4590,2295,0.022693564,-0.031645748,0.5838102
4592,2296,0.022693564,-0.031645748,0.5838102
4594,2297,0.022693564,-0.031645748,0.5838102
4596,2298,0.022693564,-0.031645748,0.5838102
4598,2299,0.022693564,-0.031645748,0.5838102
4600,2300,0.022693564,-0.031645748,0.5838102
4602,2301,0.022693564,-0.031645748,0.5838102
4604,2302,0.022693564,-0.031645748,0.5838102
4606,2303,0.022982673,-0.031635872,0.58367201
4608,2304,0.022693564,-0.031645748,0.5838102
4610,2305,0.022693564,-0.031645748,0.5838102
4612,2306,0.022982673,-0.031635872,0.58367201
4614,2307,0.022693564,-0.031645748,0.5838102
4616,2308,0.022693564,-0.031645748,0.5838102
4618,2309,0.022693564,-0.031645748,0.5838102
4620,2310,0.022982673,-0.031635872,0.58367201
4622,2311,0.022693564,-0.031645748,0.5838102
4624,2312,0.022982673,-0.031635872,0.58367201
4626,2313,0.022982673,-0.031635872,0.58367201
4628,2314,0.022693564,-0.031645748,0.5838102
4630,2315,0.022985249,-0.031782793,0.58367324
4632,2316,0.022985249,-0.031782793,0.58367324
4634,2317,0.022985249,-0.031782793,0.58367324
4636,2318,0.02269614,-0.031792702,0.58381143
4638,2319,0.02269614,-0.031792702,0.58381143
4640,2320,0.022985249,-0.031782793,0.58367324
4642,2321,0.022985249,-0.031782793,0.58367324
4644,2322,0.022985249,-0.031782793,0.58367324
4646,2323,0.022693523,-0.031947433,0.58380599
4648,2324,0.022985249,-0.031782793,0.58367324
4650,2325,0.022982629,-0.031937447,0.58366781
4652,2326,0.022985249,-0.031782793,0.58367324
4654,2327,0.022982629,-0.031937447,0.58366781
4656,2328,0.022985249,-0.031782793,0.58367324
4658,2329,0.022982629,-0.031937447,0.58366781
4660,2330,0.022982629,-0.031937447,0.58366781
4662,2331,0.022985249,-0.031782793,0.58367324
4664,2332,0.022982629,-0.031937447,0.58366781
4666,2333,0.022982629,-0.031937447,0.58366781
4668,2334,0.022985249,-0.031782793,0.58367324
4670,2335,0.022982629,-0.031937447,0.58366781
4672,2336,0.022693523,-0.031947433,0.58380599
4674,2337,0.022982629,-0.031937447,0.58366781
4676,2338,0.022982629,-0.031937447,0.58366781
4678,2339,0.022982629,-0.031937447,0.58366781
4680,2340,0.022982629,-0.031937447,0.58366781
4682,2341,0.022982629,-0.031937447,0.58366781
4684,2342,0.022982629,-0.031937447,0.58366781
4686,2343,0.022693523,-0.031947433,0.58380599
4688,2344,0.022982629,-0.031937447,0.58366781
4690,2345,0.022982629,-0.031937447,0.58366781
4692,2346,0.022982629,-0.031937447,0.58366781
4694,2347,0.022982629,-0.031937447,0.58366781
4696,2348,0.022982629,-0.031937447,0.58366781
4698,2349,0.022982629,-0.031937447,0.58366781
4700,2350,0.022982629,-0.031937447,0.58366781
4702,2351,0.022982629,-0.031937447,0.58366781
4704,2352,0.022982629,-0.031937447,0.58366781
4706,2353,0.022982629,-0.031937447,0.58366781
4708,2354,0.022982629,-0.031937447,0.58366781
4710,2355,0.022982629,-0.031937447,0.58366781
4712,2356,0.022985249,-0.032084368,0.58366907
4714,2357,0.022985249,-0.032084368,0.58366907
4716,2358,0.022985249,-0.032084368,0.58366907
4718,2359,0.022985249,-0.032084368,0.58366907
4720,2360,0.022985249,-0.032084368,0.58366907
4722,2361,0.022985249,-0.032084368,0.58366907
4724,2362,0.022985249,-0.032084368,0.58366907
4726,2363,0.022982589,-0.03223902,0.5836636
4728,2364,0.022985249,-0.032084368,0.58366907
4730,2365,0.022985249,-0.032084368,0.58366907
4732,2366,0.022982589,-0.03223902,0.5836636
4734,2367,0.022982589,-0.03223902,0.5836636
4736,2368,0.022982589,-0.03223902,0.5836636
4738,2369,0.022982589,-0.03223902,0.5836636
4740,2370,0.022982589,-0.03223902,0.5836636
4742,2371,0.022982589,-0.03223902,0.5836636
4744,2372,0.022982589,-0.03223902,0.5836636
4746,2373,0.022982589,-0.03223902,0.5836636
4748,2374,0.022982589,-0.03223902,0.5836636
4750,2375,0.022982589,-0.03223902,0.5836636
4752,2376,0.022982589,-0.03223902,0.5836636
4754,2377,0.022982589,-0.03223902,0.5836636
4756,2378,0.022982589,-0.03223902,0.5836636
4758,2379,0.022982589,-0.03223902,0.5836636
4760,2380,0.022982589,-0.03223902,0.5836636
4762,2381,0.022982589,-0.03223902,0.5836636
4764,2382,0.022982589,-0.03223902,0.5836636
4766,2383,0.022982589,-0.03223902,0.5836636
4768,2384,0.022982589,-0.03223902,0.5836636
4770,2385,0.022982589,-0.03223902,0.5836636
4772,2386,0.022982589,-0.03223902,0.5836636
4774,2387,0.023271554,-0.032228928,0.58352548
4776,2388,0.023271554,-0.032228928,0.58352548
4778,2389,0.023271554,-0.032228928,0.58352548
4780,2390,0.022982589,-0.03223902,0.5836636
4782,2391,0.023271554,-0.032228928,0.58352548
4784,2392,0.023271554,-0.032228928,0.58352548
4786,2393,0.023271554,-0.032228928,0.58352548
4788,2394,0.023271554,-0.032228928,0.58352548
4790,2395,0.023271554,-0.032228928,0.58352548
4792,2396,0.023274218,-0.032375816,0.58352679
4794,2397,0.023271554,-0.032228928,0.58352548
4796,2398,0.023271554,-0.032228928,0.58352548
4798,2399,0.023271554,-0.032228928,0.58352548
4800,2400,0.023271515,-0.032530387,0.58352129
4802,2401,0.023274218,-0.032375816,0.58352679
4804,2402,0.023274218,-0.032375816,0.58352679
4806,2403,0.023274218,-0.032375816,0.58352679
4808,2404,0.023274218,-0.032375816,0.58352679
4810,2405,0.023271515,-0.032530387,0.58352129
4812,2406,0.022985253,-0.03238594,0.58366491
4814,2407,0.023274218,-0.032375816,0.58352679
4816,2408,0.023271515,-0.032530387,0.58352129
4818,2409,0.023271515,-0.032530387,0.58352129
4820,2410,0.023271515,-0.032530387,0.58352129
4822,2411,0.023271515,-0.032530387,0.58352129
4824,2412,0.023271515,-0.032530387,0.58352129
4826,2413,0.023271515,-0.032530387,0.58352129
4828,2414,0.023271515,-0.032530387,0.58352129
4830,2415,0.023271515,-0.032530387,0.58352129
4832,2416,0.023271515,-0.032530387,0.58352129
4834,2417,0.023271515,-0.032530387,0.58352129
4836,2418,0.023271515,-0.032530387,0.58352129
4838,2419,0.023271515,-0.032530387,0.58352129
4840,2420,0.023271515,-0.032530387,0.58352129
4842,2421,0.023271515,-0.032530387,0.58352129
4844,2422,0.023271515,-0.032530387,0.58352129
4846,2423,0.023271515,-0.032530387,0.58352129
4848,2424,0.023271515,-0.032530387,0.58352129
4850,2425,0.023271515,-0.032530387,0.58352129
4852,2426,0.023271515,-0.032530387,0.58352129
4854,2427,0.023271515,-0.032530387,0.58352129
4856,2428,0.023271515,-0.032530387,0.58352129
4858,2429,0.023271515,-0.032530387,0.58352129
4860,2430,0.023271515,-0.032530387,0.58352129
4862,2431,0.023271515,-0.032530387,0.58352129
4864,2432,0.023271515,-0.032530387,0.58352129
4866,2433,0.023271515,-0.032530387,0.58352129
4868,2434,0.023271515,-0.032530387,0.58352129
4870,2435,0.023271515,-0.032530387,0.58352129
4872,2436,0.023271515,-0.032530387,0.58352129
4874,2437,0.023268773,-0.03268496,0.58351581
4876,2438,0.023274223,-0.032677275,0.58352263
4878,2439,0.023271515,-0.032530387,0.58352129
4880,2440,0.023274223,-0.032677275,0.58352263
4882,2441,0.023274223,-0.032677275,0.58352263
4884,2442,0.023274223,-0.032677275,0.58352263
4886,2443,0.023274223,-0.032677275,0.58352263
4888,2444,0.023274223,-0.032677275,0.58352263
4890,2445,0.023271481,-0.032831843,0.58351709
4892,2446,0.023274223,-0.032677275,0.58352263
4894,2447,0.023258118,-0.032816797,0.58318023
4896,2448,0.023271481,-0.032831843,0.58351709
4898,2449,0.023271481,-0.032831843,0.58351709
4900,2450,0.023271481,-0.032831843,0.58351709
4902,2451,0.023271481,-0.032831843,0.58351709
4904,2452,0.023271481,-0.032831843,0.58351709
4906,2453,0.023271481,-0.032831843,0.58351709
4908,2454,0.023271481,-0.032831843,0.58351709
4910,2455,0.023271481,-0.032831843,0.58351709
4912,2456,0.023271481,-0.032831843,0.58351709
4914,2457,0.023271481,-0.032831843,0.58351709
4916,2458,0.023271481,-0.032831843,0.58351709
4918,2459,0.023560302,-0.032821536,0.58337904
4920,2460,0.023560302,-0.032821536,0.58337904
4922,2461,0.023560302,-0.032821536,0.58337904
4924,2462,0.023560302,-0.032821536,0.58337904
4926,2463,0.023271481,-0.032831843,0.58351709
4928,2464,0.023271481,-0.032831843,0.58351709
4930,2465,0.023271481,-0.032831843,0.58351709
4932,2466,0.023271481,-0.032831843,0.58351709
4934,2467,0.023546779,-0.032806505,0.58304243
4936,2468,0.023560302,-0.032821536,0.58337904
4938,2469,0.023560302,-0.032821536,0.58337904
4940,2470,0.023546779,-0.032806505,0.58304243
4942,2471,0.023560302,-0.032821536,0.58337904
4944,2472,0.023546779,-0.032806505,0.58304243
4946,2473,0.023560302,-0.032821536,0.58337904
4948,2474,0.023546779,-0.032806505,0.58304243
4950,2475,0.023560302,-0.032821536,0.58337904
4952,2476,0.023560302,-0.032821536,0.58337904
4954,2477,0.023560302,-0.032821536,0.58337904
4956,2478,0.023560302,-0.032821536,0.58337904
4958,2479,0.023560302,-0.032821536,0.58337904
